CustomerID(String),ContactName(String),CompanyName(String),Address(String),Phone(String),Fax(String),OrderID(Integer),ProductID(Integer),ProductName(String),CategoryID(Integer),Quantity(Integer),UnitPrice(Float),OrderDate(DateTime)
LAMAI,Annette Roulet,La maison d'Asie,1 rue Alsace-Lorraine,61.77.61.10,61.77.61.11,10631,75,Rhonbrau Klosterbier,1,8,"7.75",09/14/1995 0:00:00
LAMAI,Annette Roulet,La maison d'Asie,1 rue Alsace-Lorraine,61.77.61.10,61.77.61.11,10350,50,Valkoinen suklaa,3,15,13,12/12/1994 0:00:00
LAMAI,Annette Roulet,La maison d'Asie,1 rue Alsace-Lorraine,61.77.61.10,61.77.61.11,10454,33,Geitost,4,20,2,03/24/1995 0:00:00
LAMAI,Annette Roulet,La maison d'Asie,1 rue Alsace-Lorraine,61.77.61.10,61.77.61.11,10454,16,Pavlova,3,20,"13.9",03/24/1995 0:00:00
LAMAI,Annette Roulet,La maison d'Asie,1 rue Alsace-Lorraine,61.77.61.10,61.77.61.11,10832,25,NuNuCa Nuss-Nougat-Creme,3,10,14,02/14/1996 0:00:00
LAMAI,Annette Roulet,La maison d'Asie,1 rue Alsace-Lorraine,61.77.61.10,61.77.61.11,10500,28,Rossle Sauerkraut,7,8,"45.6",05/10/1995 0:00:00
LAMAI,Annette Roulet,La maison d'Asie,1 rue Alsace-Lorraine,61.77.61.10,61.77.61.11,10413,62,Tarte au sucre,3,40,"39.4",02/14/1995 0:00:00
LAUGB,Yoshi Tannamuri,Laughing Bacchus Wine Cellars,1900 Oak St.,(604) 555-3392,(604) 555-7293,10620,24,Guarana Fantastica,1,5,"4.5",09/05/1995 0:00:00
LAUGB,Yoshi Tannamuri,Laughing Bacchus Wine Cellars,1900 Oak St.,(604) 555-3392,(604) 555-7293,10810,25,NuNuCa Nuss-Nougat-Creme,3,5,14,02/01/1996 0:00:00
LAUGB,Yoshi Tannamuri,Laughing Bacchus Wine Cellars,1900 Oak St.,(604) 555-3392,(604) 555-7293,10620,52,Filo Mix,5,5,7,09/05/1995 0:00:00
LAUGB,Yoshi Tannamuri,Laughing Bacchus Wine Cellars,1900 Oak St.,(604) 555-3392,(604) 555-7293,10495,23,Tunnbrod,5,10,"7.2",05/04/1995 0:00:00
LAUGB,Yoshi Tannamuri,Laughing Bacchus Wine Cellars,1900 Oak St.,(604) 555-3392,(604) 555-7293,10495,41,Jack's New England Clam Chowder,8,20,"7.7",05/04/1995 0:00:00
LAUGB,Yoshi Tannamuri,Laughing Bacchus Wine Cellars,1900 Oak St.,(604) 555-3392,(604) 555-7293,10810,13,Konbu,8,7,6,02/01/1996 0:00:00
LAUGB,Yoshi Tannamuri,Laughing Bacchus Wine Cellars,1900 Oak St.,(604) 555-3392,(604) 555-7293,10810,70,Outback Lager,1,5,15,02/01/1996 0:00:00
LAUGB,Yoshi Tannamuri,Laughing Bacchus Wine Cellars,1900 Oak St.,(604) 555-3392,(604) 555-7293,10495,77,Original Frankfurter grune Sosse,2,5,"10.4",05/04/1995 0:00:00
LAZYK,John Steel,Lazy K Kountry Store,12 Orchestra Terrace,(509) 555-7969,(509) 555-6221,10545,11,Queso Cabrales,4,10,21,06/22/1995 0:00:00
LAZYK,John Steel,Lazy K Kountry Store,12 Orchestra Terrace,(509) 555-7969,(509) 555-6221,10482,40,Boston Crab Meat,8,10,"14.7",04/21/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10284,60,Camembert Pierrot,4,20,"27.2",09/19/1994 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,11070,31,Gorgonzola Telino,4,20,"12.5",06/04/1996 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10934,6,Grandma's Boysenberry Spread,2,20,25,04/08/1996 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10592,26,Gumbar Gummibarchen,3,5,"31.23",08/08/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10343,68,Scottish Longbreads,3,4,10,12/01/1994 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10497,77,Original Frankfurter grune Sosse,2,25,"10.4",05/05/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10522,40,Boston Crab Meat,8,25,"18.4",05/31/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10284,44,Gula Malacca,2,21,"15.5",09/19/1994 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,11070,16,Pavlova,3,30,"17.45",06/04/1996 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10497,72,Mozzarella di Giovanni,4,25,"27.8",05/05/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10536,60,Camembert Pierrot,4,35,34,06/14/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10534,30,Nord-Ost Matjeshering,8,10,"25.89",06/12/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10534,54,Tourtiere,6,10,"7.45",06/12/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10284,67,Laughing Lumberjack Lager,1,5,"11.2",09/19/1994 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10279,17,Alice Mutton,6,15,"31.2",09/13/1994 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10862,11,Queso Cabrales,4,25,21,03/01/1996 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10534,40,Boston Crab Meat,8,10,"18.4",06/12/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10522,30,Nord-Ost Matjeshering,8,20,"25.89",05/31/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10891,30,Nord-Ost Matjeshering,8,15,"25.89",03/19/1996 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10522,1,Chai,1,40,18,05/31/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10557,64,Wimmers gute Semmelknodel,5,30,"33.25",07/04/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10557,75,Rhonbrau Klosterbier,1,20,"7.75",07/04/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10536,12,Queso Manchego La Pastora,4,15,38,06/14/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10284,27,Schoggi Schokolade,3,15,"35.1",09/19/1994 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10862,52,Filo Mix,5,8,7,03/01/1996 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10343,64,Wimmers gute Semmelknodel,5,50,"26.6",12/01/1994 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10593,20,Sir Rodney's Marmalade,3,21,81,08/09/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10593,69,Gudbrandsdalsost,4,20,36,08/09/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,11070,1,Chai,1,40,18,06/04/1996 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10592,15,Genen Shouyu,2,25,"15.5",08/08/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10343,76,Lakkalikoori,1,15,"14.4",12/01/1994 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10522,8,Northwoods Cranberry Sauce,2,24,40,05/31/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10772,59,Raclette Courdavault,4,25,55,01/10/1996 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10593,76,Lakkalikoori,1,4,18,08/09/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10497,56,Gnocchi di nonna Alice,5,14,"30.4",05/05/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10772,29,Thuringer Rostbratwurst,6,18,"123.79",01/10/1996 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,11070,2,Chang,1,20,19,06/04/1996 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10536,33,Geitost,4,30,"2.5",06/14/1995 0:00:00
LEHMS,Renate Messner,Lehmanns Marktstand,Magazinweg 7,069-0245984,069-0245874,10536,31,Gorgonzola Telino,4,20,"12.5",06/14/1995 0:00:00
LETSS,Jaime Yorres,Let's Stop N Shop,87 Polk St. Suite 5,(415) 555-5938,,10884,56,Gnocchi di nonna Alice,5,21,38,03/14/1996 0:00:00
LETSS,Jaime Yorres,Let's Stop N Shop,87 Polk St. Suite 5,(415) 555-5938,,10719,54,Tourtiere,6,40,"7.45",11/27/1995 0:00:00
LETSS,Jaime Yorres,Let's Stop N Shop,87 Polk St. Suite 5,(415) 555-5938,,10884,65,Louisiana Fiery Hot Pepper Sauce,2,12,"21.05",03/14/1996 0:00:00
LETSS,Jaime Yorres,Let's Stop N Shop,87 Polk St. Suite 5,(415) 555-5938,,10719,30,Nord-Ost Matjeshering,8,3,"25.89",11/27/1995 0:00:00
LETSS,Jaime Yorres,Let's Stop N Shop,87 Polk St. Suite 5,(415) 555-5938,,10579,15,Genen Shouyu,2,10,"15.5",07/26/1995 0:00:00
LETSS,Jaime Yorres,Let's Stop N Shop,87 Polk St. Suite 5,(415) 555-5938,,10735,77,Original Frankfurter grune Sosse,2,2,13,12/11/1995 0:00:00
LETSS,Jaime Yorres,Let's Stop N Shop,87 Polk St. Suite 5,(415) 555-5938,,10719,18,Carnarvon Tigers,8,12,"62.5",11/27/1995 0:00:00
LETSS,Jaime Yorres,Let's Stop N Shop,87 Polk St. Suite 5,(415) 555-5938,,10735,61,Sirop d'erable,2,20,"28.5",12/11/1995 0:00:00
LETSS,Jaime Yorres,Let's Stop N Shop,87 Polk St. Suite 5,(415) 555-5938,,10884,21,Sir Rodney's Scones,3,40,10,03/14/1996 0:00:00
LETSS,Jaime Yorres,Let's Stop N Shop,87 Polk St. Suite 5,(415) 555-5938,,10579,75,Rhonbrau Klosterbier,1,21,"7.75",07/26/1995 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10780,77,Original Frankfurter grune Sosse,2,15,13,01/16/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10357,10,Ikura,8,30,"24.8",12/20/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10780,70,Outback Lager,1,35,15,01/16/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10330,72,Mozzarella di Giovanni,4,25,"27.8",11/16/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10296,69,Gudbrandsdalsost,4,15,"28.8",10/04/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,11071,7,Uncle Bob's Organic Dried Pears,7,15,30,06/04/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,11065,30,Nord-Ost Matjeshering,8,4,"25.89",05/31/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10283,72,Mozzarella di Giovanni,4,3,"27.8",09/16/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10296,11,Queso Cabrales,4,12,"16.8",10/04/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10997,32,Mascarpone Fabioli,4,50,32,05/03/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10381,74,Longlife Tofu,7,14,8,01/12/1995 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10899,39,Chartreuse verte,1,8,18,03/22/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10823,77,Original Frankfurter grune Sosse,2,15,13,02/09/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10461,30,Nord-Ost Matjeshering,8,28,"20.7",03/31/1995 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10543,12,Queso Manchego La Pastora,4,30,38,06/21/1995 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10283,19,Teatime Chocolate Biscuits,3,18,"7.3",09/16/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10499,49,Maxilaku,3,25,20,05/09/1995 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10823,57,Ravioli Angelo,5,15,"19.5",02/09/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10357,26,Gumbar Gummibarchen,3,16,"24.9",12/20/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10283,60,Camembert Pierrot,4,35,"27.2",09/16/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10461,21,Sir Rodney's Scones,3,40,8,03/31/1995 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10357,60,Camembert Pierrot,4,8,"27.2",12/20/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10330,26,Gumbar Gummibarchen,3,50,"24.9",11/16/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10997,52,Filo Mix,5,20,7,05/03/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,11071,13,Konbu,8,10,6,06/04/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10296,16,Pavlova,3,30,"13.9",10/04/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10461,55,Pate chinois,6,60,"19.2",03/31/1995 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10823,11,Queso Cabrales,4,20,21,02/09/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10997,46,Spegesild,8,20,12,05/03/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,11065,54,Tourtiere,6,20,"7.45",05/31/1996 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10283,15,Genen Shouyu,2,20,"12.4",09/16/1994 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10543,23,Tunnbrod,5,70,9,06/21/1995 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10499,28,Rossle Sauerkraut,7,20,"45.6",05/09/1995 0:00:00
LILAS,Carlos Gonzalez,LILA-Supermercado,Carrera 52 con Ave. Bolivar #65-98 Llano Largo,(9) 331-6954,(9) 331-7256,10823,59,Raclette Courdavault,4,40,55,02/09/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10729,50,Valkoinen suklaa,3,40,"16.25",12/05/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,11039,49,Maxilaku,3,60,20,05/21/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10638,65,Louisiana Fiery Hot Pepper Sauce,2,21,"21.05",09/20/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10638,72,Mozzarella di Giovanni,4,60,"34.8",09/20/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10954,16,Pavlova,3,28,"17.45",04/16/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10954,60,Camembert Pierrot,4,24,34,04/16/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10838,18,Carnarvon Tigers,8,25,"62.5",02/19/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10954,31,Gorgonzola Telino,4,25,"12.5",04/16/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10811,40,Boston Crab Meat,8,30,"18.4",02/02/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10919,40,Boston Crab Meat,8,20,"18.4",04/01/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10919,16,Pavlova,3,24,"17.45",04/01/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10811,19,Teatime Chocolate Biscuits,3,15,"9.2",02/02/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,11039,35,Steeleye Stout,1,24,18,05/21/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10811,23,Tunnbrod,5,18,9,02/02/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10697,35,Steeleye Stout,1,9,18,11/08/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10485,55,Pate chinois,6,30,"19.2",04/25/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10729,1,Chai,1,50,18,12/05/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10838,36,Inlagd Sill,8,50,19,02/19/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10838,1,Chai,1,4,18,02/19/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10485,3,Aniseed Syrup,2,20,8,04/25/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10485,2,Chang,1,20,"15.2",04/25/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10840,39,Chartreuse verte,1,10,18,02/19/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10697,19,Teatime Chocolate Biscuits,3,7,"9.2",11/08/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,11039,57,Ravioli Angelo,5,28,"19.5",05/21/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10697,58,Escargots de Bourgogne,8,30,"13.25",11/08/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10405,3,Aniseed Syrup,2,50,8,02/06/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10697,70,Outback Lager,1,30,15,11/08/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10840,25,NuNuCa Nuss-Nougat-Creme,3,6,14,02/19/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10919,25,NuNuCa Nuss-Nougat-Creme,3,24,14,04/01/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10729,21,Sir Rodney's Scones,3,30,10,12/05/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10485,70,Outback Lager,1,60,12,04/25/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10638,45,Rogede sild,8,20,"9.5",09/20/1995 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,11014,41,Jack's New England Clam Chowder,8,28,"9.65",05/10/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,10954,45,Rogede sild,8,30,"9.5",04/16/1996 0:00:00
LINOD,Felipe Izquierdo,LINO-Delicateses,Ave. 5 de Mayo Porlamar,(8) 34-56-12,(8) 34-93-93,11039,28,Rossle Sauerkraut,7,20,"45.6",05/21/1996 0:00:00
LONEP,Fran Wilson,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,(503) 555-9573,(503) 555-9646,10307,68,Scottish Longbreads,3,3,10,10/18/1994 0:00:00
LONEP,Fran Wilson,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,(503) 555-9573,(503) 555-9646,10665,51,Manjimup Dried Apples,7,20,53,10/12/1995 0:00:00
LONEP,Fran Wilson,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,(503) 555-9573,(503) 555-9646,11018,12,Queso Manchego La Pastora,4,20,38,05/13/1996 0:00:00
LONEP,Fran Wilson,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,(503) 555-9573,(503) 555-9646,11018,18,Carnarvon Tigers,8,10,"62.5",05/13/1996 0:00:00
LONEP,Fran Wilson,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,(503) 555-9573,(503) 555-9646,10665,59,Raclette Courdavault,4,1,55,10/12/1995 0:00:00
LONEP,Fran Wilson,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,(503) 555-9573,(503) 555-9646,11018,56,Gnocchi di nonna Alice,5,5,38,05/13/1996 0:00:00
LONEP,Fran Wilson,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,(503) 555-9573,(503) 555-9646,10665,76,Lakkalikoori,1,10,18,10/12/1995 0:00:00
LONEP,Fran Wilson,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,(503) 555-9573,(503) 555-9646,10883,24,Guarana Fantastica,1,8,"4.5",03/14/1996 0:00:00
LONEP,Fran Wilson,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,(503) 555-9573,(503) 555-9646,10317,1,Chai,1,20,"14.4",10/31/1994 0:00:00
LONEP,Fran Wilson,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,(503) 555-9573,(503) 555-9646,10307,62,Tarte au sucre,3,10,"39.4",10/18/1994 0:00:00
